cluster30,clus_80,min_tm,clus30_min_tm
23456,79007,0.9577000141143799,0.9577000141143799
463,76129,0.9279999732971191,0.9279999732971191
34582,1805,0.888949990272522,0.888949990272522
1151,60839,0.7853500247001648,0.7853500247001648
49146,72990,0.9577000141143799,0.802299976348877
3602,69779,0.9642500281333923,0.9642500281333923
21303,41001,0.8999999761581421,0.8999999761581421
4239,49721,0.9667500257492065,0.8925999999046326
43868,5183,0.9600499868392944,0.9600499868392944
1047,57148,0.9577000141143799,0.9577000141143799
36722,73086,0.9182500243186951,0.24779999256134033
6663,32378,0.9577000141143799,0.9577000141143799
48662,26218,0.9441499710083008,0.8323000073432922
46157,36533,0.9879500269889832,0.9577000141143799
26371,79826,0.9577000141143799,0.9577000141143799
38823,2909,0.9822999835014343,0.9822999835014343
47700,77828,0.9833999872207642,0.9523500204086304
50154,37425,0.6226000189781189,0.6226000189781189
38149,33746,0.9373000264167786,0.9373000264167786
14098,36703,0.9772499799728394,0.9772499799728394
14333,55275,0.9064499735832214,0.9064499735832214
9560,59976,0.9194999933242798,0.9194999933242798
11727,58486,0.9103500247001648,0.9103500247001648
12034,11588,0.9688500165939331,0.9688500165939331
50021,30654,0.9577000141143799,0.8309999704360962
42986,1391,0.7418000102043152,0.48335000872612
4618,53398,0.9782000184059143,0.9782000184059143
6325,28043,0.9577000141143799,0.9577000141143799
27472,60161,0.9872000217437744,0.9872000217437744
27004,11605,0.9327999949455261,0.9327999949455261
6080,2482,0.9176999926567078,0.9176999926567078
1860,70271,0.9577000141143799,0.8851500153541565
29853,20790,0.8125,0.8125
47426,57491,0.9934999942779541,0.9214500188827515
2303,43517,0.9397500157356262,0.9397500157356262
4331,42008,0.93954998254776,0.93954998254776
11534,8827,0.9903500080108643,0.9903500080108643
22523,24852,0.9879999756813049,0.9879999756813049
23222,78677,0.9546999931335449,0.7748500108718872
23567,66231,0.8999999761581421,0.8999999761581421
21005,50279,0.9930499792098999,0.9930499792098999
9241,76762,0.9420499801635742,0.249099999666214
16202,50279,0.9930499792098999,0.990149974822998
17137,75987,0.9577000141143799,0.9577000141143799
32497,65415,0.9729499816894531,0.9347500205039978
41682,27486,0.9947999715805054,0.9947999715805054
6232,42404,0.5949000120162964,0.5949000120162964
27473,60162,0.8999999761581421,0.8999999761581421
7718,57512,0.9884999990463257,0.9884999990463257
10788,13858,0.9238499999046326,0.5448499917984009
22586,3440,0.9983000159263611,0.9776999950408936
4296,37181,0.986299991607666,0.6222000122070312
38279,64238,0.9018499851226807,0.9018499851226807
15191,10607,0.9210500121116638,0.9210500121116638
38997,57066,0.8514000177383423,0.483599990606308
35436,72994,0.9577000141143799,0.9577000141143799
2879,40171,0.6539000272750854,0.649399995803833
38502,49366,0.9448999762535095,0.9448999762535095
6004,22285,0.9543499946594238,0.9543499946594238
47033,29693,0.9721999764442444,0.9721999764442444
29390,48661,0.9907000064849854,0.5676500201225281
2466,27238,0.9958000183105469,0.9958000183105469
25780,41556,0.9335500001907349,0.9335500001907349
41420,33760,0.8935999870300293,0.8935999870300293
36239,49559,0.9368500113487244,0.590749979019165
28601,66941,0.9363499879837036,0.9363499879837036
23458,79009,0.8999999761581421,0.8999999761581421
11722,37466,0.9538499712944031,0.9538499712944031
38646,49048,0.9052000045776367,0.9052000045776367
16153,57977,0.5129500031471252,0.5129500031471252
39798,28747,0.9577000141143799,0.9577000141143799
46459,11024,0.9793000221252441,0.9316999912261963
1378,66032,0.8999999761581421,0.8999999761581421
20807,58017,0.9701499938964844,0.9701499938964844
24770,28928,0.94964998960495,0.94964998960495
11433,70742,0.8906999826431274,0.8906999826431274
50475,50539,0.9577000141143799,0.9577000141143799
11999,16224,0.9982500076293945,0.9982500076293945
8752,27628,0.991349995136261,0.9577000141143799
23459,79010,0.8999999761581421,0.8999999761581421
6208,11279,0.9970999956130981,0.9958000183105469
46054,8491,0.955299973487854,0.9192500114440918
42503,78513,0.9970999956130981,0.944350004196167
19706,12167,0.9577000141143799,0.9200500249862671
23460,79011,0.9833999872207642,0.9833999872207642
1379,66033,0.8999999761581421,0.8999999761581421
46617,80683,0.9953500032424927,0.9577000141143799
50522,77136,0.9690999984741211,0.8502500057220459
31375,58988,0.9869999885559082,0.9713000059127808
26772,47268,0.8999999761581421,0.8999999761581421
15093,27261,0.9577000141143799,0.6998500227928162
50247,2910,0.9200000166893005,0.9200000166893005
43815,1875,0.9577000141143799,0.9577000141143799
2563,81708,0.9764000177383423,0.9764000177383423
45312,68134,0.9401999711990356,0.9401999711990356
47756,57926,0.9577000141143799,0.9577000141143799
3015,36591,0.8251000046730042,0.8251000046730042
38208,13843,0.960349977016449,0.960349977016449
4613,74878,0.9409499764442444,0.8354499936103821
13636,76384,0.9829000234603882,0.9672999978065491
5492,44462,0.9577000141143799,0.9577000141143799
42485,52387,0.9412500262260437,0.9412500262260437
13445,66548,0.8847500085830688,0.8847500085830688
24453,1182,0.8999999761581421,0.8999999761581421
3623,40480,0.5803499817848206,0.5803499817848206
49230,56114,0.9991000294685364,0.9991000294685364
10937,30419,0.6601499915122986,0.6601499915122986
13095,44519,0.9139500260353088,0.9139500260353088
17427,8242,0.9628999829292297,0.9209499955177307
40458,13292,0.9577000141143799,0.9577000141143799
10112,51662,0.8999999761581421,0.8999999761581421
10144,51694,0.8999999761581421,0.8999999761581421
10113,51663,0.8999999761581421,0.8999999761581421
42372,49952,0.9577000141143799,0.9577000141143799
43919,66304,0.9583500027656555,0.9583500027656555
25657,10682,0.9934499859809875,0.9312499761581421
46896,65456,0.9859499931335449,0.9859499931335449
22101,41343,0.9613999724388123,0.8458999991416931
1381,66035,0.8999999761581421,0.8999999761581421
20980,72849,1.0,1.0
10993,15292,0.9472500085830688,0.9472500085830688
24772,28930,0.9577000141143799,0.9577000141143799
25898,35845,0.5366500020027161,0.5366500020027161
20705,34397,0.9782500267028809,0.46764999628067017
50147,2704,0.9527000188827515,0.9527000188827515
34574,1773,0.9380999803543091,0.9380999803543091
1048,57149,0.9577000141143799,0.3008500039577484
19637,55705,0.9815499782562256,0.9035000205039978
43139,383,0.9388499855995178,0.8792999982833862
24454,1183,0.8999999761581421,0.8999999761581421
37687,24084,0.9866499900817871,0.8899499773979187
28958,11671,0.5968499779701233,0.5968499779701233
20562,32235,0.9361500144004822,0.9361500144004822
24455,1184,0.8999999761581421,0.8999999761581421
3683,74818,0.9857500195503235,0.9395999908447266
36160,19707,0.9565500020980835,0.8985499739646912
13501,48193,0.9893500208854675,0.9893500208854675
2899,8880,0.9013000130653381,0.9013000130653381
6469,78632,0.9577000141143799,0.9577000141143799
27175,77161,0.741599977016449,0.741599977016449
31286,69445,0.541949987411499,0.541949987411499
46909,9493,0.9577000141143799,0.9577000141143799
1382,66036,0.8999999761581421,0.8999999761581421
1383,66037,0.8999999761581421,0.8999999761581421
34770,4016,0.9577000141143799,0.9577000141143799
13243,33761,0.9976999759674072,0.9680500030517578
20670,30901,0.960349977016449,0.28725001215934753
19678,55881,0.9948999881744385,0.9684500098228455
12109,68002,0.9973000288009644,0.8251000046730042
16154,57978,0.9799500107765198,0.9799500107765198
7989,22820,0.9845499992370605,0.9845499992370605
48791,32236,0.9991000294685364,0.9991000294685364
33155,9370,0.9970999956130981,0.9577000141143799
19914,61027,0.9998000264167786,0.9577000141143799
23462,79013,0.8999999761581421,0.8999999761581421
19381,37468,0.9855499863624573,0.9079999923706055
36268,71092,0.6472499966621399,0.6472499966621399
8244,25687,0.9362999796867371,0.9263499975204468
29789,63188,0.9577000141143799,0.9577000141143799
989,24573,0.7146000266075134,0.7146000266075134
17429,8244,0.9577000141143799,0.9518499970436096
20687,3246,0.9577000141143799,0.23035000264644623
38280,64239,0.9513000249862671,0.9513000249862671
47368,8513,0.8901000022888184,0.8901000022888184
29654,34530,0.9868000149726868,0.9868000149726868
20670,37110,0.972350001335144,0.28725001215934753
43816,1879,0.9577000141143799,0.9577000141143799
15588,2829,0.990149974822998,0.9577000141143799
32209,36102,0.9765999913215637,0.9429500102996826
2207,52196,0.9789000153541565,0.9789000153541565
3303,15685,0.9932500123977661,0.9932500123977661
22189,5543,0.9577000141143799,0.9577000141143799
45133,80781,0.87704998254776,0.87704998254776
45358,3827,0.9955999851226807,0.9955999851226807
44648,999,0.9316999912261963,0.8210999965667725
44648,18463,0.9853000044822693,0.8210999965667725
44849,47565,0.9577000141143799,0.9577000141143799
44849,44546,0.9714000225067139,0.9577000141143799
23464,79015,0.8999999761581421,0.8999999761581421
39082,67854,0.9706500172615051,0.9652000069618225
26020,72147,0.9754999876022339,0.896049976348877
19470,72033,0.9617000222206116,0.9617000222206116
7662,31883,0.993149995803833,0.993149995803833
7262,43334,0.9896000027656555,0.9896000027656555
28050,26687,0.8999999761581421,0.8999999761581421
49982,19708,0.9650999903678894,0.9577000141143799
24456,1185,0.8532500267028809,0.8532500267028809
15884,9553,0.9984999895095825,0.9984999895095825
23118,46854,0.8258000016212463,0.5890499949455261
12866,29818,0.9577000141143799,0.9488499760627747
45211,3561,0.9577000141143799,0.9577000141143799
11723,76390,0.9854000210762024,0.9854000210762024
8095,25548,0.8999999761581421,0.8999999761581421
24457,1186,0.8999999761581421,0.8999999761581421
22066,36417,0.9577000141143799,0.9577000141143799
47692,77716,0.9764999747276306,0.9764999747276306
27790,54922,0.8740000128746033,0.8740000128746033
14386,11242,0.9577000141143799,0.9577000141143799
41541,36568,0.9865999817848206,0.9300000071525574
32464,34953,0.9646000266075134,0.9646000266075134
11793,74306,0.9779999852180481,0.9779999852180481
9029,36134,0.9352499842643738,0.8529999852180481
8744,49305,0.9424499869346619,0.9084500074386597
36640,20791,0.9739500284194946,0.9739500284194946
16262,2999,0.9580000042915344,0.9296000003814697
42209,71746,0.9753000140190125,0.9506499767303467
14796,70131,0.9577000141143799,0.9577000141143799
45018,2626,0.5066999793052673,0.5066999793052673
10989,39238,0.9444000124931335,0.9444000124931335
25936,27643,0.9384999871253967,0.8867499828338623
46217,4134,0.9868000149726868,0.9577000141143799
46217,24086,0.9911999702453613,0.9577000141143799
44051,61452,0.9987999796867371,0.9733499884605408
41277,47458,0.8999999761581421,0.8999999761581421
41112,23577,0.8999999761581421,0.8999999761581421
40801,45806,0.9577000141143799,0.945900022983551
5815,47798,0.9616000056266785,0.8907999992370605
28869,3562,0.9577000141143799,0.8768500089645386
12978,23901,0.8714500069618225,0.8245999813079834
38210,13844,0.8862000107765198,0.8862000107765198
6579,3990,0.9975000023841858,0.9912999868392944
6506,68567,0.9950000047683716,0.942799985408783
46562,3252,0.9577000141143799,0.9277499914169312
4364,63199,0.9577000141143799,0.9077500104904175
32072,8881,0.9704999923706055,0.9704999923706055
23227,21029,0.9577000141143799,0.9577000141143799
41438,13919,0.9476000070571899,0.27059999108314514
37962,67487,0.9861000180244446,0.9861000180244446
42257,34453,0.9785500168800354,0.9487500190734863
30539,76178,0.9577000141143799,0.9577000141143799
11164,14814,0.988099992275238,0.988099992275238
13731,34526,0.883650004863739,0.883650004863739
20367,66708,0.9272500276565552,0.8835999965667725
49695,17848,0.9835500121116638,0.9577000141143799
22067,36418,0.9383500218391418,0.9383500218391418
18737,33582,0.9991000294685364,0.9991000294685364
22190,5544,0.9577000141143799,0.9577000141143799
38367,66550,0.9883000254631042,0.9550999999046326
37613,30175,0.9043999910354614,0.7215999960899353
21392,14258,0.8999999761581421,0.8999999761581421
49999,8828,0.9709500074386597,0.9709500074386597
45210,63170,0.9984999895095825,0.9577000141143799
1384,66038,0.8999999761581421,0.8999999761581421
26083,65321,0.8538500070571899,0.8538500070571899
50503,12168,0.9577000141143799,0.9577000141143799
1881,18730,0.9120500087738037,0.9120500087738037
14675,129,0.9577000141143799,0.7956500053405762
44198,79689,0.9577000141143799,0.9577000141143799
3385,58536,0.9699000120162964,0.9063500165939331
5974,27419,0.9577000141143799,0.9577000141143799
28392,57365,0.9343500137329102,0.9343500137329102
41400,13864,0.9577000141143799,0.9577000141143799
17983,3495,0.986549973487854,0.986549973487854
12697,16900,0.64410001039505,0.64410001039505
8284,29819,0.9577000141143799,0.9577000141143799
20916,78267,0.9706000089645386,0.9577000141143799
8846,56365,0.9671499729156494,0.9671499729156494
23847,13644,0.9445000290870667,0.9445000290870667
16084,15706,0.9360499978065491,0.8772500157356262
47080,1876,0.9577000141143799,0.9577000141143799
21306,41004,0.8999999761581421,0.8999999761581421
34803,10492,0.9577000141143799,0.9577000141143799
39353,74918,0.9937000274658203,0.9937000274658203
20687,9000,0.4963499903678894,0.23035000264644623
13823,72640,0.984749972820282,0.9577000141143799
13823,58646,0.9768000245094299,0.9577000141143799
10990,39239,0.9598000049591064,0.9598000049591064
27497,63558,0.8462499976158142,0.8462499976158142
837,65159,0.9983999729156494,0.9983999729156494
39036,67808,0.9923999905586243,0.9577000141143799
9652,17019,0.8999999761581421,0.8999999761581421
9653,17020,0.8999999761581421,0.8999999761581421
8762,48787,0.8901000022888184,0.8901000022888184
19469,72032,0.9787999987602234,0.9787999987602234
345,52020,0.6949499845504761,0.6694999933242798
36366,67238,0.9429500102996826,0.9429500102996826
12406,61831,0.9628499746322632,0.9628499746322632
27478,60167,0.6171000003814697,0.6171000003814697
27201,52677,0.8707500100135803,0.8707500100135803
44298,75104,0.9933000206947327,0.8891000151634216
49691,43633,0.9962000250816345,0.8618500232696533
38791,50008,0.9558500051498413,0.9323499798774719
29799,37670,0.9710000157356262,0.9363999962806702
31204,3477,0.9854999780654907,0.9083499908447266
13732,34527,0.9854999780654907,0.9854999780654907
18644,29753,0.8863999843597412,0.8863999843597412
26421,14131,0.8999999761581421,0.8999999761581421
22755,34954,0.9991999864578247,0.9991999864578247
49145,72986,0.9577000141143799,0.9158999919891357
33238,72987,0.9577000141143799,0.9577000141143799
8116,1489,0.9577000141143799,0.9577000141143799
3136,24371,0.9988999962806702,0.9988999962806702
37964,67489,0.9979000091552734,0.9979000091552734
4212,5946,0.9922999739646912,0.9577000141143799
48793,32238,0.9200999736785889,0.9200999736785889
4509,69663,0.9171500205993652,0.9171500205993652
44964,81592,0.9569000005722046,0.9569000005722046
14278,41704,0.9889000058174133,0.5393999814987183
45074,58018,0.9141499996185303,0.9141499996185303
6506,16370,0.9947999715805054,0.942799985408783
46743,72676,0.9465500116348267,0.9465500116348267
35438,35096,0.9081500172615051,0.9081500172615051
34401,18477,0.8999999761581421,0.8999999761581421
18108,68799,0.8158000111579895,0.8158000111579895
2783,36698,0.9330000281333923,0.9002500176429749
6282,76534,0.9296000003814697,0.8531000018119812
33237,46762,0.9857000112533569,0.9857000112533569
33015,37483,0.9577000141143799,0.5846999883651733
28364,33580,0.8415499925613403,0.8415499925613403
27125,51323,0.9969000220298767,0.9386500120162964
50512,3991,0.9577999711036682,0.9577000141143799
5815,13775,0.9564499855041504,0.8907999992370605
26013,60325,0.6516000032424927,0.6516000032424927
47627,67490,0.9965000152587891,0.9124000072479248
4369,76569,0.7525500059127808,0.7525500059127808
2243,76195,0.9577000141143799,0.9577000141143799
18382,69126,0.935699999332428,0.935699999332428
38824,2911,0.9488000273704529,0.9488000273704529
28425,15203,0.9760000109672546,0.9708499908447266
42261,6211,0.9732000231742859,0.9732000231742859
15077,14943,0.866349995136261,0.866349995136261
11805,3453,0.9997000098228455,0.9997000098228455
39190,9333,0.9577000141143799,0.7798500061035156
11558,41681,0.9961000084877014,0.9961000084877014
32568,69978,0.9577000141143799,0.9577000141143799
20150,7498,0.819599986076355,0.819599986076355
12150,6730,0.6108499765396118,0.6108499765396118
36430,34528,0.9482499957084656,0.8174499869346619
3211,57641,0.9577000141143799,0.9577000141143799
20917,78268,0.9941999912261963,0.9876000285148621
6397,76739,0.9501000046730042,0.9501000046730042
49111,59434,0.7038000226020813,0.7038000226020813
30796,47742,0.9577000141143799,0.9150500297546387
50381,72241,0.8697999715805054,0.7980999946594238
30917,30197,0.9876499772071838,0.9477499723434448
11118,5100,0.6557499766349792,0.6557499766349792
38126,27239,0.9914000034332275,0.9884999990463257
2816,32108,0.9780499935150146,0.9780499935150146
12148,50196,0.9971500039100647,0.9968000054359436
48038,69445,0.541949987411499,0.541949987411499
1917,25791,0.6962000131607056,0.6962000131607056
18664,38605,0.9577000141143799,0.7774999737739563
30055,65907,0.8999999761581421,0.8999999761581421
50148,2705,0.9934999942779541,0.9934999942779541
6506,3875,0.9577000141143799,0.942799985408783
50453,50479,0.9889000058174133,0.9818000197410583
8167,32879,0.8883000016212463,0.8883000016212463
48123,42010,0.6058499813079834,0.6058499813079834
50149,2706,0.9972000122070312,0.9972000122070312
45297,12033,0.9926499724388123,0.9926499724388123
11206,81745,0.4814999997615814,0.4814999997615814
42148,67470,0.9386500120162964,0.9386500120162964
13248,81593,1.0,0.9480000138282776
49676,44828,0.9158499836921692,0.9158499836921692
20414,70813,0.9577000141143799,0.9577000141143799
18736,33581,0.9124500155448914,0.9124500155448914
10519,18530,0.9674999713897705,0.9674999713897705
35958,25530,0.9491999745368958,0.9491999745368958
20997,50371,0.9577000141143799,0.9577000141143799
30686,44632,0.9577000141143799,0.9577000141143799
38282,64241,0.9921000003814697,0.9233499765396118
1049,57150,0.9577000141143799,0.9577000141143799
16428,53314,0.995199978351593,0.9061999917030334
42986,51209,0.48335000872612,0.48335000872612
31287,3625,0.980650007724762,0.980650007724762
19426,58202,0.8246999979019165,0.8062499761581421
33879,63764,0.9577000141143799,0.9211000204086304
8117,69258,0.9577000141143799,0.9577000141143799
28680,77687,0.9340000152587891,0.9340000152587891
27762,54868,0.9559999704360962,0.9559999704360962
17415,8328,0.848800003528595,0.848800003528595
11883,58723,0.9562000036239624,0.9562000036239624
45079,37182,0.986299991607666,0.986299991607666
20998,50372,0.9577000141143799,0.9577000141143799
48931,34668,0.9200000166893005,0.911549985408783
27852,10493,0.9577000141143799,0.7975999712944031
46743,9200,0.9577000141143799,0.9465500116348267
39363,77162,0.9998000264167786,0.9577000141143799
32498,69809,0.9983999729156494,0.9577000141143799
4377,55489,0.9921500086784363,0.9901000261306763
31268,2977,0.9768999814987183,0.9328500032424927
22335,32109,0.9965000152587891,0.9097499847412109
392,44300,0.8999999761581421,0.8999999761581421
40027,56031,0.975849986076355,0.5185499787330627
27915,66390,0.9577000141143799,0.9577000141143799
29131,19039,0.9660999774932861,0.9563999772071838
32620,73377,0.9698500037193298,0.9698500037193298
14629,60619,0.9959999918937683,0.9577000141143799
14108,36643,0.9753999710083008,0.9753999710083008
32490,74663,0.998199999332428,0.998199999332428
26021,72150,0.9957000017166138,0.9957000017166138
7921,37136,0.9559500217437744,0.8995000123977661
9304,61495,0.9752500057220459,0.9577000141143799
46368,4341,0.8988000154495239,0.8988000154495239
15817,59510,0.9208999872207642,0.880050003528595
13556,15487,0.9883999824523926,0.9883999824523926
11933,78221,0.9502000212669373,0.8930500149726868
11468,4366,0.9904000163078308,0.9217000007629395
13835,63171,0.9563500285148621,0.9563500285148621
1385,66039,0.8999999761581421,0.8999999761581421
49130,79457,0.993149995803833,0.993149995803833
2568,14925,0.9577000141143799,0.9577000141143799
25307,7423,0.9035500288009644,0.878350019454956
1607,23473,0.9577000141143799,0.9577000141143799
47659,77632,0.9448000192642212,0.8765000104904175
47629,19759,0.9902999997138977,0.9577000141143799
48858,55296,0.796999990940094,0.796999990940094
16428,77052,0.9915500283241272,0.9061999917030334
22166,40188,0.8898000121116638,0.8898000121116638
2103,45285,0.9577000141143799,0.9577000141143799
48795,32240,0.7112500071525574,0.7112500071525574
13105,28949,0.27764999866485596,0.27764999866485596
18026,46964,0.9981499910354614,0.9981499910354614
33278,46841,0.9743000268936157,0.9743000268936157
14081,66651,0.9595500230789185,0.9577000141143799
49838,48051,0.9394000172615051,0.9394000172615051
13000,18534,0.8622000217437744,0.8622000217437744
4593,75297,0.6730499863624573,0.6730499863624573
25969,49160,0.9732000231742859,0.9208499789237976
14629,42847,0.9994000196456909,0.9577000141143799
26077,16131,0.9768999814987183,0.32475000619888306
36064,31806,0.9766499996185303,0.9620500206947327
1386,66040,0.8999999761581421,0.8999999761581421
30628,25759,0.9526500105857849,0.8781499862670898
44599,26608,0.9997000098228455,0.9997000098228455
50376,69728,0.9771999716758728,0.8648999929428101
9291,50230,0.9577000141143799,0.9577000141143799
11300,31807,0.9401999711990356,0.8204500079154968
30951,4120,0.9702000021934509,0.9702000021934509
11300,65126,0.8204500079154968,0.8204500079154968
17858,49050,0.9791499972343445,0.8256499767303467
9166,67965,0.9772999882698059,0.9772999882698059
43157,73405,0.9577000141143799,0.9577000141143799
37631,36420,0.9529500007629395,0.8986999988555908
48931,78021,0.9388999938964844,0.911549985408783
2608,44101,0.9884999990463257,0.8504499793052673
40108,9786,0.9983000159263611,0.9983000159263611
39167,56950,0.9233999848365784,0.9233999848365784
4237,37111,0.8776000142097473,0.8776000142097473
10992,39241,0.9749000072479248,0.9749000072479248
787,36569,0.9562000036239624,0.9562000036239624
12318,46983,0.9828000068664551,0.9212999939918518
31993,17422,1.0,1.0
27741,29141,0.9577000141143799,0.9577000141143799
36121,10633,0.9727500081062317,0.9727500081062317
46580,11025,0.9715999960899353,0.9438499808311462
14075,62274,0.9577000141143799,0.9577000141143799
42402,58203,0.9843500256538391,0.9826499819755554
25839,36884,0.6761999726295471,0.6761999726295471
24119,78667,0.9937000274658203,0.9549999833106995
49224,73161,0.9968000054359436,0.9968000054359436
2825,4336,0.9291999936103821,0.9291999936103821
11434,19597,0.9337000250816345,0.9337000250816345
17434,31440,0.8999999761581421,0.8999999761581421
29760,20528,0.9428499937057495,0.9428499937057495
29126,1791,0.9434499740600586,0.9434499740600586
21932,10634,0.9681500196456909,0.9442999958992004
1740,43441,0.9577000141143799,0.9577000141143799
44024,65416,0.9970499873161316,0.9970499873161316
23467,79018,0.8999999761581421,0.8999999761581421
45080,37183,0.8246999979019165,0.8246999979019165
14533,72218,0.9577000141143799,0.7610499858856201
23468,79019,0.9678000211715698,0.9678000211715698
42421,49953,0.9990000128746033,0.8840500116348267
41564,44982,0.9577000141143799,0.9577000141143799
49145,79418,0.9933500289916992,0.9158999919891357
3756,65681,0.9243999719619751,0.9243999719619751
38369,66552,0.9943000078201294,0.9577000141143799
14235,57642,0.9577000141143799,0.9577000141143799
42852,53812,0.7530999779701233,0.7530999779701233
41988,36147,0.982699990272522,0.9577000141143799
11192,10359,0.9973000288009644,0.6003000140190125
45573,26364,0.15396000444889069,0.15396000444889069
14894,9899,0.9093499779701233,0.9093499779701233
46762,9277,0.992900013923645,0.992900013923645
46562,6102,0.9987000226974487,0.9277499914169312
43009,74674,0.9361500144004822,0.9361500144004822
47612,66870,0.9968000054359436,0.9574999809265137
40070,60900,0.9941999912261963,0.9941999912261963
48695,67277,0.9577000141143799,0.9577000141143799
23863,5188,0.9800999760627747,0.89205002784729
1244,65771,0.9577000141143799,0.9577000141143799
38487,45104,0.5362499952316284,0.5362499952316284
14551,2928,0.9771000146865845,0.9068499803543091
1387,66041,0.8999999761581421,0.8999999761581421
1539,62007,0.8999999761581421,0.8999999761581421
9931,29594,0.9104499816894531,0.9104499816894531
47571,24575,0.9642999768257141,0.934249997138977
42319,56743,0.972599983215332,0.7488999962806702
49209,11930,0.4454500079154968,0.4454500079154968
22878,11788,0.953000009059906,0.953000009059906
19068,62407,0.9915000200271606,0.9915000200271606
3741,52636,0.9974499940872192,0.9974499940872192
675,17861,0.9577000141143799,0.9577000141143799
12150,65465,0.9104999899864197,0.6108499765396118
27093,78536,0.9714000225067139,0.9577000141143799
6457,68156,0.2797499895095825,0.2797499895095825
11435,19598,0.5852000117301941,0.5852000117301941
15653,24982,0.9979000091552734,0.9840999841690063
24019,68437,0.9950500130653381,0.8759999871253967
9465,47045,0.9986000061035156,0.9814500212669373
43139,32326,0.9901000261306763,0.8792999982833862
42853,53813,0.791700005531311,0.791700005531311
45000,6103,0.6852999925613403,0.6852999925613403
17594,44748,0.8722500205039978,0.8722500205039978
2359,45654,0.9577000141143799,0.9577000141143799
18643,29752,0.9192000031471252,0.9192000031471252
10429,1315,0.8999999761581421,0.8999999761581421
14081,41378,0.9818000197410583,0.9577000141143799
1930,25806,0.941100001335144,0.941100001335144
2502,43892,0.9623000025749207,0.7545499801635742
2502,13856,0.9595500230789185,0.7545499801635742
2502,44789,0.7545499801635742,0.7545499801635742
2502,5220,0.9968000054359436,0.7545499801635742
37618,8479,0.970550000667572,0.970550000667572
1152,60840,0.9962999820709229,0.9962999820709229
9317,40523,0.9984999895095825,0.9984999895095825
7868,67500,0.9927999973297119,0.9473000168800354
48235,34748,0.9599499702453613,0.9599499702453613
38370,66554,0.9941499829292297,0.9941499829292297
48326,40396,0.9958000183105469,0.9361000061035156
6157,2627,0.8298500180244446,0.8298500180244446
21838,64179,0.9666500091552734,0.503350019454956
8928,41910,0.9730499982833862,0.9362999796867371
2569,14926,0.9577000141143799,0.9577000141143799
49055,3892,0.666700005531311,0.483599990606308
16021,4523,0.996999979019165,0.972599983215332
36583,2929,0.9896000027656555,0.9577000141143799
42087,66869,0.9246500134468079,0.9246500134468079
8463,45825,0.9577000141143799,0.9577000141143799
11223,44791,0.9886999726295471,0.9886999726295471
39986,21804,0.9577000141143799,0.5422000288963318
6119,56436,0.9172499775886536,0.7745500206947327
44856,18653,0.967199981212616,0.967199981212616
3622,60514,0.9507499933242798,0.8804000020027161
27742,29142,0.9577000141143799,0.9577000141143799
31166,6207,0.9667500257492065,0.5504999756813049
34697,74214,0.9577000141143799,0.9571499824523926
37753,66709,0.9933000206947327,0.9933000206947327
20223,64180,0.9997000098228455,0.9997000098228455
43769,14725,0.9972000122070312,0.9972000122070312
19741,276,0.9577000141143799,0.5325999855995178
33202,59539,0.9577000141143799,0.9577000141143799
20502,4367,0.9857000112533569,0.9857000112533569
13423,36644,0.9513999819755554,0.9513999819755554
42448,6429,0.991100013256073,0.9767500162124634
31565,43187,0.9839500188827515,0.961899995803833
35834,13214,0.8999999761581421,0.8999999761581421
35835,13215,0.8999999761581421,0.8999999761581421
9387,70035,0.974399983882904,0.974399983882904
36328,27661,0.8458999991416931,0.8374500274658203
8405,33737,0.9509000182151794,0.9509000182151794
11973,69880,0.9726499915122986,0.9577000141143799
43922,66308,0.9876999855041504,0.9876999855041504
22173,27345,0.93545001745224,0.93545001745224
15825,0,0.990149974822998,0.9577000141143799
37342,71431,0.9577000141143799,0.9577000141143799
7508,10226,0.8212000131607056,0.8212000131607056
10430,1316,0.953000009059906,0.953000009059906
17362,81605,0.9133999943733215,0.9133999943733215
45089,3409,0.9453999996185303,0.9453999996185303
45298,12034,0.8500499725341797,0.8500499725341797
13178,45513,1.0,1.0
20687,35875,0.9312000274658203,0.23035000264644623
27009,11620,0.972599983215332,0.85794997215271
44201,23001,0.7463499903678894,0.7463499903678894
50371,16225,0.9872000217437744,0.5951499938964844
1995,13847,0.9940000176429749,0.6563000082969666
13555,15485,0.9980999827384949,0.9980999827384949
1973,43667,0.9514999985694885,0.9491000175476074
41382,33738,0.9472000002861023,0.9472000002861023
1487,21326,0.7609000205993652,0.7609000205993652
19346,57937,0.9756500124931335,0.8234500288963318
24152,79670,0.9577000141143799,0.9577000141143799
34500,7431,0.4418500065803528,0.4418500065803528
20264,30199,0.9409000277519226,0.9409000277519226
27141,2963,0.8525500297546387,0.852400004863739
29242,21945,0.942550003528595,0.7093499898910522
24019,50373,0.9577000141143799,0.8759999871253967
15260,4279,0.960349977016449,0.9292500019073486
27149,52569,0.6180499792098999,0.6161500215530396
47622,49352,0.9926999807357788,0.8727999925613403
4648,68713,0.9899500012397766,0.9899500012397766
23471,79022,0.8999999761581421,0.8999999761581421
14533,72163,0.8756499886512756,0.7610499858856201
3676,51324,0.9925500154495239,0.9287499785423279
17851,56535,0.9577000141143799,0.9577000141143799
31382,42849,0.9801999926567078,0.9801999926567078
10385,21396,0.9577000141143799,0.9577000141143799
